,MLP,LSTM,BuyAndHold
2015-05-29,1.0010247784289272,0.9989752215710728,1.0
2015-06-01,0.990755283610495,1.0092236900233396,0.9989752215710728
2015-06-02,1.0058468156500056,1.024596539308096,1.0092236900233398
2015-06-03,0.9910068619164427,1.0094799579337494,1.0245965393080962
2015-06-04,0.9759153298769322,0.994107108648993,1.0094799579337497
2015-06-05,0.9779274765794606,0.9920574540535678,0.9941071086489931
2015-06-08,0.9817159737143056,0.9959006908091497,0.992057454053568
2015-06-09,0.9537178901869431,1.0243033158787374,0.9882142172979862
2015-06-10,0.9566029108970385,1.0212047724728353,1.0163976277136837
2015-06-11,0.9431397560473115,1.0068324160556992,1.0194722562131773
2015-06-12,0.9554007730793792,0.9937433809232671,1.0051242830949187
2015-06-15,0.9573747867371201,0.9916901451906754,0.992057454053568
2015-06-16,0.961834614803951,0.9963098276853383,0.9900077017205722
2015-06-17,0.9440784600410503,1.0147024195300243,0.9853958567089023
2015-06-18,0.9199763792605224,0.9887973271898746,1.003586968845172
2015-06-19,0.884546291091661,1.026877844552322,0.9779656511081486
2015-06-22,0.8825379837658518,1.024546382288905,1.0156290194575956
2015-06-23,0.8751742469865624,1.0159977532030997,1.0133230969517606
2015-06-24,0.8736122396357128,1.0178111017613034,1.0048681129220798
2015-06-25,0.8771698324527653,1.021955912582924,1.0066615973446658
2015-06-26,0.8375915169408902,0.9758447810197998,1.0107610042730866
2015-06-29,0.8429278637566172,0.9696276141974114,0.9651549922396369
2015-06-30,0.8377482479077907,0.9755857735772357,0.9590059307157909
2015-07-01,0.8344114577857062,0.9716999701981793,0.9648988220667978
2015-07-02,0.8039357751125191,0.936210021361798,0.9610555853112159
2015-07-06,0.8019337180108881,0.9385414836252147,0.9259544073780137
2015-07-07,0.8121155778163986,0.9266251648655662,0.9282603298838487
2015-07-08,0.7928173672175759,0.9486444538266596,0.9164745471818349
2015-07-09,0.8363336055635153,1.0007137447696082,0.9382526281632765
2015-07-10,0.8350345850231132,1.0022680858852477,0.9897515315477331
2015-07-13,0.8406635914439109,0.995511750768119,0.9882142172979862
2015-07-14,0.837849088233512,0.9988446785254805,0.9948758146426518
2015-07-15,0.8294056611899269,0.9887788178717626,0.9915450159703191
2015-07-16,0.8257985850298789,0.9930790061492198,1.0015373142497468
2015-07-17,0.8234646088568475,0.9902722409399938,0.9971816394109161
2015-07-20,0.8219877379083118,0.992048278778239,1.0
2015-07-21,0.825363454431169,0.9961223952299826,0.998206515577414
2015-07-22,0.8257889092568036,0.9966358721445442,0.9941071086489931
2015-07-23,0.8343065390664839,1.0069157091813663,0.9935946705657441
2015-07-24,0.8423496787839134,0.9972085292020721,0.9833462021134772
2015-07-27,0.833041903155586,1.0082274605060733,0.9738662441797277
2015-07-28,0.8336921826247342,1.009014491284855,0.9846272484528142
2015-07-29,0.8302238876381521,1.0048168269976667,0.9853958567089023
2015-07-30,0.8241543093936273,1.0121628145604042,0.9812964497804814
2015-07-31,0.8279994331951557,1.0168850993133065,0.9884704852083961
2015-08-03,0.82308613343113,1.0108509631554865,0.9930822324824952
2015-08-04,0.813259452412694,1.0229193355513373,0.9871893411314883
2015-08-05,0.8149280633430923,1.0250181176548259,0.9989752215710728
2015-08-06,0.814093718094122,1.023968676562976,1.001024876166498
2015-08-07,0.8024131233111644,1.0386605516082403,1.0
2015-08-10,0.7896442139197188,1.0551888985241362,1.0143479731182585
2015-08-11,0.7979541218977703,1.0440845017697156,0.998206515577414
2015-08-12,0.8047848166469765,1.0351468669756194,0.9877017792147372
2015-08-13,0.8068905288683401,1.0378553194260252,0.9792467951850563
2015-08-14,0.8102772645743903,1.0422114762307704,0.9766846047688116
2015-08-17,0.81753475667761,1.051546356881288,0.9725851978403907
2015-08-18,0.8242714336002878,1.060211343926385,0.9638739459002998
2015-08-19,0.8452593312675882,1.0872068290117367,0.9559313999538679
2015-08-20,0.8615322181442885,1.0662759820093708,0.9315911285561815
2015-08-21,0.8854502872880259,1.0366737661816914,0.913656186592751
2015-08-24,0.8770222448436891,1.046541209478898,0.8882910390285668
2015-08-25,0.8968179127398137,1.070163167011053,0.8967461207958184
2015-08-26,0.9073421337957752,1.0576047272479974,0.9169869852650838
2015-08-27,0.8988224853080659,1.067535292775026,0.9277478918005997
2015-08-28,0.9013282249153409,1.070511370375436,0.919036639860509
2015-08-31,0.9245103256764042,1.098044850153281,0.9164745471818349
2015-09-01,0.9115114266469618,1.082606002429759,0.8929028840402367
2015-09-02,0.9120272909851352,1.0832186967006365,0.9054573727359092
2015-09-03,0.8918862892920325,1.1071402501671803,0.9049449346526602
2015-09-04,0.8658062768048737,1.074765908397316,0.8849603380938046
2015-09-08,0.858987016444378,1.0832309758752199,0.9108378260036671
2015-09-09,0.8670239885970401,1.0730959016292243,0.9036638883133232
2015-09-10,0.8653191735069162,1.0752059125519993,0.9121188723430042
2015-09-11,0.8733561456595784,1.0851922854905958,0.9103253879204182
2015-09-14,0.8666570958298104,1.076868353459533,0.9018704038907372
2015-09-15,0.8776521066805071,1.0632064573208733,0.908788171408242
2015-09-16,0.8854709198373378,1.0537345805104026,0.920317686199846
2015-09-17,0.8510196559291369,1.0947325255688694,0.9285165977942585
2015-09-18,0.8524857008722603,1.0928466383605056,0.8923905436945584
2015-09-21,0.8794553934175194,1.0582727589329146,0.8908532294448115
2015-09-22,0.8815449298230522,1.0557583625538316,0.8626697212915434
2015-09-23,0.8854816099065168,1.0604730206253732,0.8606200666961182
2015-09-24,0.8767432557009335,1.0709382734053465,0.8567768299405365
2015-09-25,0.8614255581104073,1.0522277689292916,0.8652319117077881
2015-09-28,0.8577908669936563,1.056667529148289,0.8501153303334414
2015-09-29,0.8441465657762927,1.0398598308979725,0.8537022991786135
2015-09-30,0.8414034809466446,1.0432388930688568,0.8672815663032132
2015-10-01,0.85536862237173,1.0259238010686849,0.8644633034517001
2015-10-02,0.8753188923578455,1.0019955714362359,0.8788111788323879
2015-10-05,0.8825508949560598,0.9937169490515341,0.8993082134744924
2015-10-06,0.8907804348361774,0.9844508168562054,0.9067384190752462
2015-10-07,0.8952692574743523,0.979489970232215,0.9151935008424978
2015-10-08,0.9002567536230878,0.9740332850914342,0.9198053458541677
2015-10-09,0.8980123423040004,0.9764616271409984,0.9249295312115158
2015-10-12,0.9069898924499591,0.986223445336917,0.9226236087056809
2015-10-13,0.9031737240878451,0.9903729896057109,0.9134000164199119
2015-10-14,0.9142742450957126,1.0025452393994543,0.917243155437923
2015-10-15,0.9157878825143192,1.0008854639039277,0.9285165977942585
2015-10-16,0.9142742450957128,1.0025397527614575,0.9300538143064346
2015-10-19,0.9175539532333454,1.006136089203252,0.9285165977942585
2015-10-20,0.9183162212497058,1.0069719478012156,0.9251857991219257
2015-10-21,0.9060991662758157,1.020368456932581,0.9244171908658376
2015-10-22,0.9160126667955037,1.0092047525561052,0.9367154116511003
2015-10-23,0.9132864234260986,1.0062011502427732,0.9469638801033673
2015-10-26,0.9202258832441853,0.9985556928354156,0.9441455195142834
2015-10-27,0.9151931821159017,1.0040167784813332,0.9369715818239395
2015-10-28,0.9102152291003608,0.9985556928354156,0.9420958649188582
2015-10-29,0.9089707645831148,0.9999209382065086,0.9369715818239395
2015-10-30,0.9196441047679035,1.0116622358886909,0.9382526281632765
2015-11-02,0.9166655268310953,1.0083856261657582,0.9492698026092022
2015-11-03,0.9067368074586873,0.997463454873923,0.9461952718472791
2015-11-04,0.9042545802719427,1.0001940497776542,0.9359467056574415
2015-11-05,0.902032820844433,1.00265153311024,0.9385088960736863
2015-11-06,0.9138821730677245,1.0158226405228552,0.9362029735678514
2015-11-09,0.9176837181374156,1.020048235095728,0.9239047527825887
2015-11-10,0.9151282469057407,1.0172077096857333,0.9200615160270068
2015-11-11,0.9036923974874541,1.029919189453098,0.9226236087056809
2015-11-12,0.913095340575831,1.0192028532849726,0.9110940939140769
2015-11-13,0.904792122566953,1.0099347482908558,0.9016141359803274
2015-11-16,0.9078497836462547,1.00652176745751,0.9098129498371692
2015-11-17,0.9167677187987097,1.016408971280668,0.9128875783366629
2015-11-18,0.919570526188968,1.01330153357555,0.9218550004495928
2015-11-19,0.9144745215883352,1.018916969401152,0.9246733610386767
2015-11-20,0.9088689068078187,1.0251628033625766,0.9195490779437578
2015-11-23,0.9111620068199902,1.0277493159159932,0.9139123567655901
2015-11-24,0.9052719890097938,1.0211056436273633,0.9116065319973259
2015-11-25,0.9123503202617845,1.0131216078054028,0.9174994233483328
2015-11-27,0.9131086853430606,1.0122794794766428,0.9246733610386767
2015-11-30,0.9156367296723649,1.0150820893289416,0.9254419692947647
2015-12-01,0.9029967973309353,1.029094817864532,0.9280041597110096
2015-12-02,0.9115919551805086,1.0388902373254516,0.9151935008424978
2015-12-03,0.9007703910074613,1.0265575074147937,0.906482248902407
2015-12-04,0.9032864710787971,1.0294249427926347,0.917243155437923
2015-12-07,0.917455705069527,1.0455728242868658,0.9146810627592489
2015-12-08,0.9216330748864922,1.0503335384374022,0.9003330896409903
2015-12-09,0.9242677776421885,1.0533361614373005,0.8962336827125694
2015-12-10,0.9412268027410567,1.0726634114307285,0.8936715900338954
2015-12-11,0.9428761864435783,1.0745431215536794,0.8772739623202117
2015-12-14,0.9321178150584452,1.0622824089201162,0.8757366480704649
2015-12-15,0.9491046598452556,1.042923454388222,0.8857289463498926
2015-12-16,0.9402067544809685,1.052700915812608,0.9018704038907372
2015-12-17,0.9221414598658816,1.0729276926306759,0.8934153221234855
2015-12-18,0.9186362150687584,1.0688492790943946,0.8762490861537139
2015-12-21,0.9130168514265066,1.0623110513612974,0.8795798848260467
2015-12-22,0.9283482917476391,1.04447265280274,0.8849603380938046
2015-12-23,0.9259692629761962,1.0471492672954807,0.8998206515577414
2015-12-24,0.9241189184690977,1.0492417632047129,0.8975147290519064
2015-12-28,0.9153957793617363,1.0393375380289636,0.8957212446293205
2015-12-29,0.9052794918588717,1.0508235395861825,0.9041763263965722
2015-12-30,0.9174709660035267,1.0649750675161413,0.8941840281171444
2015-12-31,0.9369235764961562,1.0875551228425717,0.8821419775047207
2016-01-04,0.9452641210590511,1.0778736480732043,0.8634384272852021
2016-01-05,0.9613958646493761,1.0962684870669916,0.8557520515116093
2016-01-06,0.9748666188474572,1.1116290309047452,0.8411479082205116
2016-01-07,0.9848049587006552,1.1002964579288914,0.829362027780927
2016-01-08,0.9792723373511085,1.1064779090072854,0.8209070437512461
2016-01-11,0.9914295899496046,1.1202143650689809,0.825518888762916
2016-01-12,0.970762190967406,1.096862311163017,0.8357673572151829
2016-01-13,0.9589087624382077,1.1102554769998378,0.8183449022037868
2016-01-14,0.9271724848620986,1.0735101917561514,0.8283372493519999
2016-01-15,0.9194608707702228,1.0824389471470648,0.8009223983236052
2016-01-19,0.9390052503583776,1.0594302489668768,0.8075839467994855
2016-01-20,0.9292651728920088,1.0704194662169544,0.7904176619609284
2016-01-21,0.9057130855284278,1.0975490881154706,0.7986164758177703
2016-01-22,0.8932439827361666,1.1126592290838764,0.8188572914182504
2016-01-25,0.9127978251363247,1.1370162509402595,0.8075839467994855
