,MLP,LSTM,BuyAndHold
2015-06-29,1.0034903980558358,0.9965096019441642,1.0
2015-06-30,0.9964606997416587,0.9895288058324923,0.9965096019441642
2015-07-01,0.9942945138830543,0.9916799225864514,1.0034903980558358
2015-07-02,0.9631009086571115,1.0227915012824327,1.0013089304775586
2015-07-06,0.9648338408170564,1.0246318362562228,0.9698952647573819
2015-07-07,0.9809216876954366,1.041716767765719,0.9681501073382909
2015-07-08,0.9588936671098259,1.0651100301357563,0.9520069643190162
2015-07-09,1.0040231817639627,1.0149815327204383,0.9733856628132177
2015-07-10,1.0109000461339606,1.0080296112256497,1.0191972309159243
2015-07-13,1.0147682925894206,1.0041723485956453,1.026178027027596
2015-07-14,1.0130490355075763,1.0058736536465844,1.0301047352426183
2015-07-15,1.026372949977111,0.9926441118785195,1.0283594946058734
2015-07-16,1.0225047855003409,0.9963851600927475,1.0418847766700305
2015-07-17,1.0182068067531094,0.9921969721225172,1.0379581516726624
2015-07-20,1.0135185928145136,0.996765426825124,1.0423210868292168
2015-07-21,1.016075889100001,0.9992804517507582,1.0375218415134762
2015-07-22,1.0182176690629547,1.0013868287171745,1.0349039805583589
2015-07-23,1.0285417927104372,1.0115402976195071,1.0327225129800817
2015-07-24,1.0368825305410037,1.0197431654925413,1.022251318812574
2015-07-27,1.0208206395111454,1.0039467728249571,1.0139615922233436
2015-07-28,1.017360233919687,1.007349978923801,1.029668425083432
2015-07-29,1.0160625508844237,1.0086348934846796,1.026178027027596
2015-07-30,1.0134672673164742,1.0060585820530235,1.0248690965500373
2015-07-31,1.0121762787023858,1.0073401332352097,1.0274868742875007
2015-08-03,1.018631468019384,1.0137644798667864,1.026178027027596
2015-08-04,1.0120934138414257,1.0072576642998705,1.0196335410751105
2015-08-05,1.0138146184311347,1.0055446835699275,1.026178027027596
2015-08-06,1.0077902792539544,1.0115198807327086,1.0279231844466872
2015-08-07,0.9961718404904218,0.9998584447828712,1.0218150086533877
2015-08-10,1.0024793707857187,1.0061893178061154,1.033595133298454
2015-08-11,0.9939620967334498,1.0147381123429078,1.0270506473459684
2015-08-12,0.9965172464584323,1.0173466703726388,1.0183246105975519
2015-08-13,0.9956611940613124,1.0164727245789562,1.0157068328600884
2015-08-14,0.9930972823935295,1.019090227695554,1.016579369960807
2015-08-17,0.997797855038867,1.0239138313166323,1.0139615922233436
2015-08-18,1.0025430549478904,1.0287832302581867,1.009162263689949
2015-08-19,1.0295446849685221,1.0564915905303605,1.0043630183742083
2015-08-20,1.0525255935065037,1.0800739925063048,0.9773123710282399
2015-08-21,1.0885709911722619,1.1170628285104076,0.955497362374852
2015-08-24,1.0731302087130419,1.1329077520552981,0.9227748493947705
2015-08-25,1.0881389841176923,1.1487525748612621,0.9358639045173954
2015-08-26,1.10364806475896,1.1323795778632424,0.9489528764223666
2015-08-27,1.093141941060398,1.1431592097936032,0.9624781584865238
2015-08-28,1.0966439822932519,1.14682148871461,0.9533158947965749
2015-08-31,1.131386172816569,1.1104896514907927,0.9502618068999252
2015-09-01,1.1115373500350312,1.129971869696005,0.9201570716573071
2015-09-02,1.1141270994216592,1.1273391700783448,0.9363001314589278
2015-09-03,1.0881082505808843,1.1010117721775314,0.9341186638806506
2015-09-04,1.05064114398162,1.1389231889995237,0.9123036552272629
2015-09-08,1.0467552810772225,1.1347108093526357,0.9437172377297858
2015-09-09,1.0588986142342494,1.1478745083030422,0.9402268396739499
2015-09-10,1.0637558733800365,1.1426091090677217,0.9511343440006438
2015-09-11,1.077972010077352,1.1273391700783446,0.9467714088440893
2015-09-14,1.0699161782998592,1.1357639293721207,0.9341186638806506
2015-09-15,1.0609877943716624,1.145241808685382,0.9410994599923224
2015-09-16,1.0648902744913307,1.14945418833227,0.9489528764223666
2015-09-17,1.030743503662383,1.11259579109871,0.9524432744782024
2015-09-18,1.0317190539104513,1.1115427715102777,0.9219022290763981
2015-09-21,1.0581107743069658,1.0831091335704939,0.9210296919756795
2015-09-22,1.0663410885969957,1.0746843742767178,0.8974694426855468
2015-09-23,1.0699982934641374,1.0709985546395724,0.890488646573875
